Transaction_ID,Date,Account,Category,Sub_Category,Description,Amount,Currency,Status,Merchant,Tax_Tag,Project,Balance
TXN-2164,2027-01-24,Checking,Transport,Fuel,Gas Station,-76.11,USD,Cleared,Merchant_18,TRA-01,Commute,123975.15
TXN-2165,2027-01-24,Checking,Food,Groceries,Weekly Shop,-42.74,USD,Cleared,Merchant_8,FOOD-01,Living,123932.41
TXN-2166,2027-01-24,Checking,Lifestyle,Entertainment,Cinema/Streaming,-29.51,USD,Cleared,Merchant_46,ENT-01,Personal,123902.90
TXN-2167,2027-01-25,Credit,Transport,Fuel,Gas Station,-115.21,USD,Cleared,Merchant_29,TRA-01,Commute,123787.69
TXN-2168,2027-01-25,Credit,Food,Groceries,Weekly Shop,-138.65,USD,Cleared,Merchant_25,FOOD-01,Living,123649.04
TXN-2169,2027-01-25,Checking,Lifestyle,Entertainment,Cinema/Streaming,-47.06,USD,Cleared,Merchant_47,ENT-01,Personal,123601.98
TXN-2170,2027-01-26,Checking,Income,Salary,Monthly Payroll,5500,USD,Cleared,Merchant_19,INC-01,Core,129101.98
TXN-2171,2027-01-26,Checking,Lifestyle,Entertainment,Cinema/Streaming,-143.56,USD,Cleared,Merchant_12,ENT-01,Personal,128958.42
TXN-2172,2027-01-26,Credit,Business,Software,SaaS Subscription,-34.09,USD,Cleared,Merchant_11,BIZ-EXP,Project_Alpha,128924.33
TXN-2173,2027-01-27,Credit,Lifestyle,Entertainment,Cinema/Streaming,-61.67,USD,Cleared,Merchant_22,ENT-01,Personal,128862.66
TXN-2174,2027-01-27,Checking,Transport,Fuel,Gas Station,-17.7,USD,Cleared,Merchant_25,TRA-01,Commute,128844.96
TXN-2175,2027-01-27,Credit,Transport,Fuel,Gas Station,-40.97,USD,Cleared,Merchant_2,TRA-01,Commute,128803.99
TXN-2176,2027-01-28,Checking,Dining,Restaurant,Client Lunch,-81.68,USD,Cleared,Merchant_8,BIZ-MEAL,Sales,128722.31
TXN-2177,2027-01-28,Checking,Food,Groceries,Weekly Shop,-129.71,USD,Cleared,Merchant_7,FOOD-01,Living,128592.60
TXN-2178,2027-01-28,Checking,Travel,Uber,Airport Ride,-102.14,USD,Cleared,Merchant_25,BIZ-TRAV,Travel_Q1,128490.46
TXN-2179,2027-01-29,Checking,Food,Groceries,Weekly Shop,-41.17,USD,Cleared,Merchant_4,FOOD-01,Living,128449.29
TXN-2180,2027-01-29,Checking,Travel,Uber,Airport Ride,-22.77,USD,Cleared,Merchant_18,BIZ-TRAV,Travel_Q1,128426.52
TXN-2181,2027-01-29,Credit,Travel,Uber,Airport Ride,-78.29,USD,Cleared,Merchant_35,BIZ-TRAV,Travel_Q1,128348.23
TXN-2182,2027-01-30,Credit,Dining,Restaurant,Client Lunch,-123.47,USD,Cleared,Merchant_37,BIZ-MEAL,Sales,128224.76
TXN-2183,2027-01-30,Checking,Food,Groceries,Weekly Shop,-113.21,USD,Cleared,Merchant_41,FOOD-01,Living,128111.55
TXN-2184,2027-01-30,Credit,Lifestyle,Entertainment,Cinema/Streaming,-32.27,USD,Cleared,Merchant_48,ENT-01,Personal,128079.28
TXN-2185,2027-01-31,Checking,Dining,Restaurant,Client Lunch,-66.24,USD,Cleared,Merchant_38,BIZ-MEAL,Sales,128013.04
TXN-2186,2027-01-31,Credit,Healthcare,Pharmacy,Medical Supplies,-113.75,USD,Cleared,Merchant_18,MED-01,Wellness,127899.29
TXN-2187,2027-01-31,Checking,Food,Groceries,Weekly Shop,-74.49,USD,Cleared,Merchant_3,FOOD-01,Living,127824.80
TXN-2188,2027-02-01,Credit,Business,Software,SaaS Subscription,-51.59,USD,Cleared,Merchant_4,BIZ-EXP,Project_Alpha,127773.21
TXN-2189,2027-02-01,Credit,Business,Software,SaaS Subscription,-147.95,USD,Cleared,Merchant_9,BIZ-EXP,Project_Alpha,127625.26
TXN-2190,2027-02-01,Credit,Healthcare,Pharmacy,Medical Supplies,-85.16,USD,Cleared,Merchant_2,MED-01,Wellness,127540.10
TXN-2191,2027-02-02,Checking,Healthcare,Pharmacy,Medical Supplies,-65.69,USD,Cleared,Merchant_19,MED-01,Wellness,127474.41
TXN-2192,2027-02-02,Checking,Lifestyle,Entertainment,Cinema/Streaming,-12.97,USD,Cleared,Merchant_20,ENT-01,Personal,127461.44
TXN-2193,2027-02-02,Checking,Transport,Fuel,Gas Station,-108.99,USD,Cleared,Merchant_41,TRA-01,Commute,127352.45
TXN-2194,2027-02-03,Credit,Healthcare,Pharmacy,Medical Supplies,-80.78,USD,Cleared,Merchant_11,MED-01,Wellness,127271.67
TXN-2195,2027-02-03,Credit,Food,Groceries,Weekly Shop,-88.79,USD,Cleared,Merchant_10,FOOD-01,Living,127182.88
TXN-2196,2027-02-03,Credit,Transport,Fuel,Gas Station,-145.59,USD,Cleared,Merchant_24,TRA-01,Commute,127037.29
TXN-2197,2027-02-04,Checking,Dining,Restaurant,Client Lunch,-77.55,USD,Cleared,Merchant_34,BIZ-MEAL,Sales,126959.74
TXN-2198,2027-02-04,Credit,Business,Software,SaaS Subscription,-147.78,USD,Cleared,Merchant_14,BIZ-EXP,Project_Alpha,126811.96
TXN-2199,2027-02-04,Credit,Lifestyle,Entertainment,Cinema/Streaming,-95.76,USD,Cleared,Merchant_16,ENT-01,Personal,126716.20
TXN-2200,2027-02-05,Checking,Income,Salary,Monthly Payroll,5500,USD,Cleared,Merchant_0,INC-01,Core,132216.20
TXN-2201,2027-02-05,Credit,Food,Groceries,Weekly Shop,-50.68,USD,Cleared,Merchant_15,FOOD-01,Living,132165.52
TXN-2202,2027-02-05,Credit,Transport,Fuel,Gas Station,-138.5,USD,Cleared,Merchant_43,TRA-01,Commute,132027.02
TXN-2203,2027-02-06,Credit,Transport,Fuel,Gas Station,-75.24,USD,Cleared,Merchant_14,TRA-01,Commute,131951.78
TXN-2204,2027-02-06,Checking,Dining,Restaurant,Client Lunch,-52.43,USD,Cleared,Merchant_20,BIZ-MEAL,Sales,131899.35
TXN-2205,2027-02-06,Checking,Travel,Uber,Airport Ride,-60.17,USD,Cleared,Merchant_43,BIZ-TRAV,Travel_Q1,131839.18
TXN-2206,2027-02-07,Credit,Transport,Fuel,Gas Station,-79.14,USD,Cleared,Merchant_34,TRA-01,Commute,131760.04
TXN-2207,2027-02-07,Checking,Transport,Fuel,Gas Station,-33.13,USD,Cleared,Merchant_45,TRA-01,Commute,131726.91
TXN-2208,2027-02-07,Credit,Healthcare,Pharmacy,Medical Supplies,-135.76,USD,Cleared,Merchant_41,MED-01,Wellness,131591.15
TXN-2209,2027-02-08,Checking,Healthcare,Pharmacy,Medical Supplies,-117.09,USD,Cleared,Merchant_43,MED-01,Wellness,131474.06
TXN-2210,2027-02-08,Checking,Food,Groceries,Weekly Shop,-134.91,USD,Cleared,Merchant_22,FOOD-01,Living,131339.15
TXN-2211,2027-02-08,Checking,Transport,Fuel,Gas Station,-18.87,USD,Cleared,Merchant_6,TRA-01,Commute,131320.28
TXN-2212,2027-02-09,Credit,Travel,Uber,Airport Ride,-84.31,USD,Cleared,Merchant_45,BIZ-TRAV,Travel_Q1,131235.97
TXN-2213,2027-02-09,Credit,Lifestyle,Entertainment,Cinema/Streaming,-118.46,USD,Cleared,Merchant_39,ENT-01,Personal,131117.51
TXN-2214,2027-02-09,Credit,Lifestyle,Entertainment,Cinema/Streaming,-48.57,USD,Cleared,Merchant_4,ENT-01,Personal,131068.94
TXN-2215,2027-02-10,Credit,Healthcare,Pharmacy,Medical Supplies,-101.77,USD,Cleared,Merchant_41,MED-01,Wellness,130967.17
TXN-2216,2027-02-10,Checking,Business,Software,SaaS Subscription,-37.78,USD,Cleared,Merchant_27,BIZ-EXP,Project_Alpha,130929.39
TXN-2217,2027-02-10,Credit,Dining,Restaurant,Client Lunch,-112.69,USD,Cleared,Merchant_29,BIZ-MEAL,Sales,130816.70
TXN-2218,2027-02-11,Credit,Healthcare,Pharmacy,Medical Supplies,-14.59,USD,Cleared,Merchant_8,MED-01,Wellness,130802.11
TXN-2219,2027-02-11,Credit,Travel,Uber,Airport Ride,-101.69,USD,Cleared,Merchant_18,BIZ-TRAV,Travel_Q1,130700.42
TXN-2220,2027-02-11,Credit,Lifestyle,Entertainment,Cinema/Streaming,-62.3,USD,Cleared,Merchant_30,ENT-01,Personal,130638.12
TXN-2221,2027-02-12,Credit,Business,Software,SaaS Subscription,-41.93,USD,Cleared,Merchant_22,BIZ-EXP,Project_Alpha,130596.19
TXN-2222,2027-02-12,Credit,Travel,Uber,Airport Ride,-19.15,USD,Cleared,Merchant_42,BIZ-TRAV,Travel_Q1,130577.04
TXN-2223,2027-02-12,Credit,Travel,Uber,Airport Ride,-107.97,USD,Cleared,Merchant_3,BIZ-TRAV,Travel_Q1,130469.07
TXN-2224,2027-02-13,Checking,Transport,Fuel,Gas Station,-47.51,USD,Cleared,Merchant_42,TRA-01,Commute,130421.56
TXN-2225,2027-02-13,Checking,Dining,Restaurant,Client Lunch,-127.04,USD,Cleared,Merchant_28,BIZ-MEAL,Sales,130294.52
TXN-2226,2027-02-13,Credit,Healthcare,Pharmacy,Medical Supplies,-133.3,USD,Cleared,Merchant_25,MED-01,Wellness,130161.22
TXN-2227,2027-02-14,Credit,Dining,Restaurant,Client Lunch,-62.04,USD,Cleared,Merchant_29,BIZ-MEAL,Sales,130099.18
TXN-2228,2027-02-14,Credit,Transport,Fuel,Gas Station,-116.28,USD,Cleared,Merchant_9,TRA-01,Commute,129982.90
TXN-2229,2027-02-14,Checking,Transport,Fuel,Gas Station,-72.32,USD,Cleared,Merchant_48,TRA-01,Commute,129910.58
TXN-2230,2027-02-15,Checking,Income,Salary,Monthly Payroll,5500,USD,Cleared,Merchant_12,INC-01,Core,135410.58
TXN-2231,2027-02-15,Credit,Lifestyle,Entertainment,Cinema/Streaming,-13.98,USD,Cleared,Merchant_5,ENT-01,Personal,135396.60
TXN-2232,2027-02-15,Credit,Lifestyle,Entertainment,Cinema/Streaming,-122.46,USD,Cleared,Merchant_39,ENT-01,Personal,135274.14
TXN-2233,2027-02-16,Credit,Business,Software,SaaS Subscription,-84.78,USD,Cleared,Merchant_27,BIZ-EXP,Project_Alpha,135189.36
TXN-2234,2027-02-16,Checking,Food,Groceries,Weekly Shop,-103.85,USD,Cleared,Merchant_24,FOOD-01,Living,135085.51
TXN-2235,2027-02-16,Credit,Transport,Fuel,Gas Station,-148.81,USD,Cleared,Merchant_46,TRA-01,Commute,134936.70
TXN-2236,2027-02-17,Checking,Food,Groceries,Weekly Shop,-138.01,USD,Cleared,Merchant_46,FOOD-01,Living,134798.69
TXN-2237,2027-02-17,Checking,Food,Groceries,Weekly Shop,-96.66,USD,Cleared,Merchant_36,FOOD-01,Living,134702.03
TXN-2238,2027-02-17,Credit,Lifestyle,Entertainment,Cinema/Streaming,-70.71,USD,Cleared,Merchant_12,ENT-01,Personal,134631.32
TXN-2239,2027-02-18,Credit,Dining,Restaurant,Client Lunch,-14.31,USD,Cleared,Merchant_31,BIZ-MEAL,Sales,134617.01
TXN-2240,2027-02-18,Checking,Food,Groceries,Weekly Shop,-86.95,USD,Cleared,Merchant_19,FOOD-01,Living,134530.06
TXN-2241,2027-02-18,Checking,Transport,Fuel,Gas Station,-57.58,USD,Cleared,Merchant_11,TRA-01,Commute,134472.48
TXN-2242,2027-02-19,Checking,Healthcare,Pharmacy,Medical Supplies,-14.94,USD,Cleared,Merchant_41,MED-01,Wellness,134457.54
TXN-2243,2027-02-19,Credit,Dining,Restaurant,Client Lunch,-81.06,USD,Cleared,Merchant_41,BIZ-MEAL,Sales,134376.48
TXN-2244,2027-02-19,Credit,Dining,Restaurant,Client Lunch,-85,USD,Cleared,Merchant_18,BIZ-MEAL,Sales,134291.48
TXN-2245,2027-02-20,Checking,Travel,Uber,Airport Ride,-120.41,USD,Cleared,Merchant_49,BIZ-TRAV,Travel_Q1,134171.07
TXN-2246,2027-02-20,Checking,Travel,Uber,Airport Ride,-48.17,USD,Cleared,Merchant_49,BIZ-TRAV,Travel_Q1,134122.90
TXN-2247,2027-02-20,Checking,Business,Software,SaaS Subscription,-112.04,USD,Cleared,Merchant_46,BIZ-EXP,Project_Alpha,134010.86
TXN-2248,2027-02-21,Credit,Lifestyle,Entertainment,Cinema/Streaming,-112.3,USD,Cleared,Merchant_25,ENT-01,Personal,133898.56
TXN-2249,2027-02-21,Checking,Dining,Restaurant,Client Lunch,-18.09,USD,Cleared,Merchant_21,BIZ-MEAL,Sales,133880.47
TXN-2250,2027-02-21,Checking,Business,Software,SaaS Subscription,-90.59,USD,Cleared,Merchant_26,BIZ-EXP,Project_Alpha,133789.88
TXN-2251,2027-02-22,Credit,Business,Software,SaaS Subscription,-113.51,USD,Cleared,Merchant_7,BIZ-EXP,Project_Alpha,133676.37
TXN-2252,2027-02-22,Credit,Food,Groceries,Weekly Shop,-24.21,USD,Cleared,Merchant_8,FOOD-01,Living,133652.16
TXN-2253,2027-02-22,Checking,Transport,Fuel,Gas Station,-36.53,USD,Cleared,Merchant_47,TRA-01,Commute,133615.63
TXN-2254,2027-02-23,Credit,Lifestyle,Entertainment,Cinema/Streaming,-101.65,USD,Cleared,Merchant_44,ENT-01,Personal,133513.98
TXN-2255,2027-02-23,Credit,Travel,Uber,Airport Ride,-107.73,USD,Cleared,Merchant_3,BIZ-TRAV,Travel_Q1,133406.25
TXN-2256,2027-02-23,Credit,Healthcare,Pharmacy,Medical Supplies,-85.83,USD,Cleared,Merchant_19,MED-01,Wellness,133320.42
TXN-2257,2027-02-24,Checking,Transport,Fuel,Gas Station,-118.31,USD,Cleared,Merchant_0,TRA-01,Commute,133202.11
TXN-2258,2027-02-24,Checking,Healthcare,Pharmacy,Medical Supplies,-41.62,USD,Cleared,Merchant_17,MED-01,Wellness,133160.49
TXN-2259,2027-02-24,Checking,Lifestyle,Entertainment,Cinema/Streaming,-26.29,USD,Cleared,Merchant_26,ENT-01,Personal,133134.20
TXN-2260,2027-02-25,Checking,Income,Salary,Monthly Payroll,5500,USD,Cleared,Merchant_38,INC-01,Core,138634.20
TXN-2261,2027-02-25,Checking,Lifestyle,Entertainment,Cinema/Streaming,-44.5,USD,Cleared,Merchant_30,ENT-01,Personal,138589.70
TXN-2262,2027-02-25,Checking,Dining,Restaurant,Client Lunch,-146.72,USD,Cleared,Merchant_8,BIZ-MEAL,Sales,138442.98
TXN-2263,2027-02-26,Credit,Travel,Uber,Airport Ride,-144.42,USD,Cleared,Merchant_34,BIZ-TRAV,Travel_Q1,138298.56
TXN-2264,2027-02-26,Credit,Dining,Restaurant,Client Lunch,-25.87,USD,Cleared,Merchant_13,BIZ-MEAL,Sales,138272.69
TXN-2265,2027-02-26,Credit,Food,Groceries,Weekly Shop,-40.92,USD,Cleared,Merchant_3,FOOD-01,Living,138231.77
TXN-2266,2027-02-27,Checking,Lifestyle,Entertainment,Cinema/Streaming,-11.45,USD,Cleared,Merchant_36,ENT-01,Personal,138220.32
TXN-2267,2027-02-27,Checking,Transport,Fuel,Gas Station,-135.13,USD,Cleared,Merchant_0,TRA-01,Commute,138085.19
TXN-2268,2027-02-27,Checking,Healthcare,Pharmacy,Medical Supplies,-96.03,USD,Cleared,Merchant_18,MED-01,Wellness,137989.16
TXN-2269,2027-02-28,Checking,Food,Groceries,Weekly Shop,-101.66,USD,Cleared,Merchant_39,FOOD-01,Living,137887.50
TXN-2270,2027-02-28,Checking,Travel,Uber,Airport Ride,-81.38,USD,Cleared,Merchant_31,BIZ-TRAV,Travel_Q1,137806.12
TXN-2271,2027-02-28,Checking,Business,Software,SaaS Subscription,-40.53,USD,Cleared,Merchant_31,BIZ-EXP,Project_Alpha,137765.59
TXN-2272,2027-03-01,Checking,Healthcare,Pharmacy,Medical Supplies,-36.43,USD,Cleared,Merchant_33,MED-01,Wellness,137729.16
TXN-2273,2027-03-01,Checking,Business,Software,SaaS Subscription,-86.26,USD,Cleared,Merchant_28,BIZ-EXP,Project_Alpha,137642.90
TXN-2274,2027-03-01,Checking,Food,Groceries,Weekly Shop,-81.63,USD,Cleared,Merchant_8,FOOD-01,Living,137561.27
TXN-2275,2027-03-02,Checking,Healthcare,Pharmacy,Medical Supplies,-29.42,USD,Cleared,Merchant_31,MED-01,Wellness,137531.85
TXN-2276,2027-03-02,Credit,Healthcare,Pharmacy,Medical Supplies,-135.35,USD,Cleared,Merchant_8,MED-01,Wellness,137396.50
TXN-2277,2027-03-02,Checking,Dining,Restaurant,Client Lunch,-129.26,USD,Cleared,Merchant_41,BIZ-MEAL,Sales,137267.24
TXN-2278,2027-03-03,Credit,Healthcare,Pharmacy,Medical Supplies,-129.51,USD,Cleared,Merchant_20,MED-01,Wellness,137137.73
TXN-2279,2027-03-03,Credit,Travel,Uber,Airport Ride,-91.51,USD,Cleared,Merchant_38,BIZ-TRAV,Travel_Q1,137046.22
TXN-2280,2027-03-03,Credit,Healthcare,Pharmacy,Medical Supplies,-77,USD,Cleared,Merchant_6,MED-01,Wellness,136969.22
TXN-2281,2027-03-04,Credit,Healthcare,Pharmacy,Medical Supplies,-92.88,USD,Cleared,Merchant_33,MED-01,Wellness,136876.34
TXN-2282,2027-03-04,Checking,Food,Groceries,Weekly Shop,-77.39,USD,Cleared,Merchant_36,FOOD-01,Living,136798.95
TXN-2283,2027-03-04,Credit,Healthcare,Pharmacy,Medical Supplies,-120.5,USD,Cleared,Merchant_41,MED-01,Wellness,136678.45
TXN-2284,2027-03-05,Credit,Travel,Uber,Airport Ride,-140.36,USD,Cleared,Merchant_19,BIZ-TRAV,Travel_Q1,136538.09
TXN-2285,2027-03-05,Checking,Transport,Fuel,Gas Station,-98.64,USD,Cleared,Merchant_18,TRA-01,Commute,136439.45
TXN-2286,2027-03-05,Checking,Dining,Restaurant,Client Lunch,-61.99,USD,Cleared,Merchant_14,BIZ-MEAL,Sales,136377.46
TXN-2287,2027-03-06,Checking,Business,Software,SaaS Subscription,-52.75,USD,Cleared,Merchant_25,BIZ-EXP,Project_Alpha,136324.71
TXN-2288,2027-03-06,Credit,Transport,Fuel,Gas Station,-149,USD,Cleared,Merchant_32,TRA-01,Commute,136175.71
TXN-2289,2027-03-06,Checking,Transport,Fuel,Gas Station,-111.84,USD,Cleared,Merchant_1,TRA-01,Commute,136063.87
TXN-2290,2027-03-07,Checking,Income,Salary,Monthly Payroll,5500,USD,Cleared,Merchant_47,INC-01,Core,141563.87
TXN-2291,2027-03-07,Checking,Lifestyle,Entertainment,Cinema/Streaming,-86.1,USD,Cleared,Merchant_32,ENT-01,Personal,141477.77
TXN-2292,2027-03-07,Credit,Travel,Uber,Airport Ride,-134.04,USD,Cleared,Merchant_31,BIZ-TRAV,Travel_Q1,141343.73
TXN-2293,2027-03-08,Checking,Business,Software,SaaS Subscription,-14.43,USD,Cleared,Merchant_8,BIZ-EXP,Project_Alpha,141329.30
TXN-2294,2027-03-08,Checking,Food,Groceries,Weekly Shop,-97.42,USD,Cleared,Merchant_12,FOOD-01,Living,141231.88
TXN-2295,2027-03-08,Checking,Dining,Restaurant,Client Lunch,-12.34,USD,Cleared,Merchant_30,BIZ-MEAL,Sales,141219.54
TXN-2296,2027-03-09,Checking,Transport,Fuel,Gas Station,-15.08,USD,Cleared,Merchant_47,TRA-01,Commute,141204.46
TXN-2297,2027-03-09,Credit,Business,Software,SaaS Subscription,-18.39,USD,Cleared,Merchant_26,BIZ-EXP,Project_Alpha,141186.07
TXN-2298,2027-03-09,Checking,Transport,Fuel,Gas Station,-110.67,USD,Cleared,Merchant_28,TRA-01,Commute,141075.40
TXN-2299,2027-03-10,Credit,Business,Software,SaaS Subscription,-126.13,USD,Cleared,Merchant_35,BIZ-EXP,Project_Alpha,140949.27
TXN-2300,2027-03-10,Checking,Dining,Restaurant,Client Lunch,-103.65,USD,Cleared,Merchant_3,BIZ-MEAL,Sales,140845.62
TXN-2301,2027-03-10,Credit,Travel,Uber,Airport Ride,-75.89,USD,Cleared,Merchant_1,BIZ-TRAV,Travel_Q1,140769.73
TXN-2302,2027-03-11,Credit,Business,Software,SaaS Subscription,-74.74,USD,Cleared,Merchant_20,BIZ-EXP,Project_Alpha,140694.99
TXN-2303,2027-03-11,Checking,Healthcare,Pharmacy,Medical Supplies,-140.67,USD,Cleared,Merchant_33,MED-01,Wellness,140554.32
TXN-2304,2027-03-11,Credit,Food,Groceries,Weekly Shop,-100.14,USD,Cleared,Merchant_27,FOOD-01,Living,140454.18
TXN-2305,2027-03-12,Checking,Travel,Uber,Airport Ride,-110.82,USD,Cleared,Merchant_38,BIZ-TRAV,Travel_Q1,140343.36
TXN-2306,2027-03-12,Credit,Dining,Restaurant,Client Lunch,-10.61,USD,Cleared,Merchant_49,BIZ-MEAL,Sales,140332.75
TXN-2307,2027-03-12,Credit,Travel,Uber,Airport Ride,-132.74,USD,Cleared,Merchant_21,BIZ-TRAV,Travel_Q1,140200.01
TXN-2308,2027-03-13,Credit,Food,Groceries,Weekly Shop,-120.13,USD,Cleared,Merchant_33,FOOD-01,Living,140079.88
TXN-2309,2027-03-13,Checking,Business,Software,SaaS Subscription,-100.1,USD,Cleared,Merchant_6,BIZ-EXP,Project_Alpha,139979.78
TXN-2310,2027-03-13,Checking,Transport,Fuel,Gas Station,-133.57,USD,Cleared,Merchant_12,TRA-01,Commute,139846.21
TXN-2311,2027-03-14,Checking,Dining,Restaurant,Client Lunch,-38.52,USD,Cleared,Merchant_40,BIZ-MEAL,Sales,139807.69
TXN-2312,2027-03-14,Credit,Dining,Restaurant,Client Lunch,-141.26,USD,Cleared,Merchant_42,BIZ-MEAL,Sales,139666.43
TXN-2313,2027-03-14,Checking,Lifestyle,Entertainment,Cinema/Streaming,-19.13,USD,Cleared,Merchant_28,ENT-01,Personal,139647.30
TXN-2314,2027-03-15,Credit,Food,Groceries,Weekly Shop,-47.7,USD,Cleared,Merchant_0,FOOD-01,Living,139599.60
TXN-2315,2027-03-15,Checking,Travel,Uber,Airport Ride,-60.25,USD,Cleared,Merchant_2,BIZ-TRAV,Travel_Q1,139539.35
TXN-2316,2027-03-15,Credit,Healthcare,Pharmacy,Medical Supplies,-60.74,USD,Cleared,Merchant_42,MED-01,Wellness,139478.61
TXN-2317,2027-03-16,Checking,Travel,Uber,Airport Ride,-11.36,USD,Cleared,Merchant_39,BIZ-TRAV,Travel_Q1,139467.25
TXN-2318,2027-03-16,Checking,Travel,Uber,Airport Ride,-132.42,USD,Cleared,Merchant_44,BIZ-TRAV,Travel_Q1,139334.83
TXN-2319,2027-03-16,Checking,Transport,Fuel,Gas Station,-40.37,USD,Cleared,Merchant_42,TRA-01,Commute,139294.46
TXN-2320,2027-03-17,Checking,Income,Salary,Monthly Payroll,5500,USD,Cleared,Merchant_2,INC-01,Core,144794.46
TXN-2321,2027-03-17,Credit,Lifestyle,Entertainment,Cinema/Streaming,-47.66,USD,Cleared,Merchant_31,ENT-01,Personal,144746.80
TXN-2322,2027-03-17,Checking,Healthcare,Pharmacy,Medical Supplies,-21.64,USD,Cleared,Merchant_19,MED-01,Wellness,144725.16
TXN-2323,2027-03-18,Credit,Healthcare,Pharmacy,Medical Supplies,-13.71,USD,Cleared,Merchant_29,MED-01,Wellness,144711.45
TXN-2324,2027-03-18,Checking,Travel,Uber,Airport Ride,-100.4,USD,Cleared,Merchant_33,BIZ-TRAV,Travel_Q1,144611.05
TXN-2325,2027-03-18,Checking,Lifestyle,Entertainment,Cinema/Streaming,-30.86,USD,Cleared,Merchant_38,ENT-01,Personal,144580.19
TXN-2326,2027-03-19,Credit,Lifestyle,Entertainment,Cinema/Streaming,-62.89,USD,Cleared,Merchant_7,ENT-01,Personal,144517.30
TXN-2327,2027-03-19,Credit,Lifestyle,Entertainment,Cinema/Streaming,-80.12,USD,Cleared,Merchant_37,ENT-01,Personal,144437.18
TXN-2328,2027-03-19,Credit,Food,Groceries,Weekly Shop,-21.49,USD,Cleared,Merchant_34,FOOD-01,Living,144415.69
TXN-2329,2027-03-20,Checking,Lifestyle,Entertainment,Cinema/Streaming,-67.59,USD,Cleared,Merchant_23,ENT-01,Personal,144348.10
TXN-2330,2027-03-20,Checking,Healthcare,Pharmacy,Medical Supplies,-113.18,USD,Cleared,Merchant_18,MED-01,Wellness,144234.92
TXN-2331,2027-03-20,Checking,Travel,Uber,Airport Ride,-27.49,USD,Cleared,Merchant_13,BIZ-TRAV,Travel_Q1,144207.43
TXN-2332,2027-03-21,Checking,Travel,Uber,Airport Ride,-28.4,USD,Cleared,Merchant_27,BIZ-TRAV,Travel_Q1,144179.03
TXN-2333,2027-03-21,Checking,Food,Groceries,Weekly Shop,-50,USD,Cleared,Merchant_31,FOOD-01,Living,144129.03
TXN-2334,2027-03-21,Checking,Travel,Uber,Airport Ride,-46.64,USD,Cleared,Merchant_2,BIZ-TRAV,Travel_Q1,144082.39
TXN-2335,2027-03-22,Checking,Business,Software,SaaS Subscription,-60.95,USD,Cleared,Merchant_31,BIZ-EXP,Project_Alpha,144021.44
TXN-2336,2027-03-22,Checking,Healthcare,Pharmacy,Medical Supplies,-54.71,USD,Cleared,Merchant_14,MED-01,Wellness,143966.73
TXN-2337,2027-03-22,Credit,Food,Groceries,Weekly Shop,-47.34,USD,Cleared,Merchant_34,FOOD-01,Living,143919.39
TXN-2338,2027-03-23,Credit,Dining,Restaurant,Client Lunch,-58.52,USD,Cleared,Merchant_46,BIZ-MEAL,Sales,143860.87
TXN-2339,2027-03-23,Credit,Lifestyle,Entertainment,Cinema/Streaming,-89.85,USD,Cleared,Merchant_41,ENT-01,Personal,143771.02
TXN-2340,2027-03-23,Credit,Business,Software,SaaS Subscription,-85.64,USD,Cleared,Merchant_9,BIZ-EXP,Project_Alpha,143685.38
TXN-2341,2027-03-24,Checking,Business,Software,SaaS Subscription,-113.62,USD,Cleared,Merchant_0,BIZ-EXP,Project_Alpha,143571.76
TXN-2342,2027-03-24,Checking,Food,Groceries,Weekly Shop,-126.33,USD,Cleared,Merchant_47,FOOD-01,Living,143445.43
TXN-2343,2027-03-24,Checking,Lifestyle,Entertainment,Cinema/Streaming,-133.66,USD,Cleared,Merchant_46,ENT-01,Personal,143311.77
TXN-2344,2027-03-25,Credit,Transport,Fuel,Gas Station,-120.34,USD,Cleared,Merchant_7,TRA-01,Commute,143191.43
TXN-2345,2027-03-25,Checking,Healthcare,Pharmacy,Medical Supplies,-110.52,USD,Cleared,Merchant_21,MED-01,Wellness,143080.91
TXN-2346,2027-03-25,Checking,Business,Software,SaaS Subscription,-77.81,USD,Cleared,Merchant_7,BIZ-EXP,Project_Alpha,143003.10
TXN-2347,2027-03-26,Checking,Dining,Restaurant,Client Lunch,-73.88,USD,Cleared,Merchant_9,BIZ-MEAL,Sales,142929.22
TXN-2348,2027-03-26,Checking,Dining,Restaurant,Client Lunch,-96.12,USD,Cleared,Merchant_5,BIZ-MEAL,Sales,142833.10
TXN-2349,2027-03-26,Credit,Transport,Fuel,Gas Station,-11.32,USD,Cleared,Merchant_3,TRA-01,Commute,142821.78
TXN-2350,2027-03-27,Checking,Income,Salary,Monthly Payroll,5500,USD,Cleared,Merchant_40,INC-01,Core,148321.78
TXN-2351,2027-03-27,Credit,Healthcare,Pharmacy,Medical Supplies,-74.16,USD,Cleared,Merchant_48,MED-01,Wellness,148247.62
TXN-2352,2027-03-27,Checking,Business,Software,SaaS Subscription,-10.76,USD,Cleared,Merchant_40,BIZ-EXP,Project_Alpha,148236.86
TXN-2353,2027-03-28,Credit,Travel,Uber,Airport Ride,-59.63,USD,Cleared,Merchant_44,BIZ-TRAV,Travel_Q1,148177.23
TXN-2354,2027-03-28,Credit,Food,Groceries,Weekly Shop,-105.98,USD,Cleared,Merchant_0,FOOD-01,Living,148071.25
